Time [sec], Input Angle [rad], Input Speed [rpm], Input Voltage [V], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.000975225, 0, 0, 0.000975225, -0.00153912, 1, 0, 
0.0109481, 0, 0, 0.0109481, -0.00520128, 1, 0, 
0.0209209, 0, 0, 0.0209209, -0.00153912, 1, 0, 
0.0308932, 0, 0, 0.0308932, 0.000902327, 1, 0, 
0.0408664, 0, 0, 0.0408664, -0.00275984, 1, 0, 
0.0508387, 0, 0, 0.0508387, -0.00153912, 1, 0, 
0.0608119, 0, 0, 0.0608119, -0.00275984, 1, 0, 
0.0707843, 0, 0, 0.0707843, -0.00153912, 1, 0, 
0.0807574, 0, 0, 0.0807574, 0.00456449, 1, 0, 
0.0907298, 0, 0, 0.0907298, 0.00334377, 1, 0, 
0.100703, 0, 0, 0.100703, 0.00212305, 1, 0, 
0.110676, 0, 0, 0.110676, -0.00153912, 1, 0, 
0.120648, 0, 0, 0.120648, 0.00578521, 1, 0, 
0.130621, 0, 0, 0.130621, 0.00334377, 1, 0, 
0.140593, 0, 0, 0.140593, -0.00153912, 1, 0, 
0.150567, 0, 0, 0.150567, 0.00212305, 1, 0, 
0.160539, 0, 0, 0.160539, 0.00456449, 1, 0, 
0.170512, 0, 0, 0.170512, 0.00212305, 1, 0, 
0.180484, 0, 0, 0.180484, 0.00334377, 1, 0, 
0.190458, 0, 0, 0.190458, 0.00334377, 1, 0, 
0.200431, 0, 0, 0.200431, 0.00334377, 1, 0, 
0.210403, 0, 0, 0.210403, 0.00456449, 1, 0, 
0.220376, 0, 0, 0.220376, 0.00334377, 1, 0, 
0.230348, 0, 0, 0.230348, 0.00578521, 1, 0, 
0.240322, 0, 0, 0.240322, 0.00578521, 1, 0, 
0.250294, 0, 0, 0.250294, 0.00456449, 1, 0, 
0.260267, 0, 0, 0.260267, 0.00456449, 1, 0, 
0.270239, 0, 0, 0.270239, 0.00578521, 1, 0, 
0.280213, 0, 0, 0.280213, 0.00700594, 1, 0, 
0.290185, 0, 0, 0.290185, 0.00578521, 1, 0, 
0.300158, 0, 0, 0.300158, 0.00456449, 1, 0, 
0.310131, 0, 0, 0.310131, 0.00212305, 1, 0, 
0.320103, 0, 0, 0.320103, 0.00700594, 1, 0, 
0.330076, 0, 0, 0.330076, 0.0106681, 1, 0, 
0.340049, 0, 0, 0.340049, 0.00578521, 1, 0, 
0.350021, 0, 0, 0.350021, 0.00578521, 1, 0, 
0.359994, 0, 0, 0.359994, 0.00944738, 1, 0, 
0.369967, 0, 0, 0.369967, 0.0106681, 1, 0, 
0.37994, 0, 0, 0.37994, 0.0106681, 1, 0, 
0.389912, 0, 0, 0.389912, 0.0106681, 1, 0, 
0.399886, 0, 0, 0.399886, 0.00822666, 1, 0, 
0.409858, 0, 0, 0.409858, 0.0131095, 1, 0, 
0.419831, 0, 0, 0.419831, 0.0106681, 1, 0, 
0.429803, 0, 0, 0.429803, 0.0131095, 1, 0, 
0.439777, 0, 0, 0.439777, 0.00456449, 1, 0, 
0.449749, 0, 0, 0.449749, 0.00822666, 1, 0, 
0.459722, 0, 0, 0.459722, 0.0106681, 1, 0, 
0.469695, 0, 0, 0.469695, 0.0131095, 1, 0, 
0.479667, 0, 0, 0.479667, 0.0118888, 1, 0, 
0.489641, 0, 0, 0.489641, 0.0118888, 1, 0, 
0.499613, 0, 0, 0.499613, 0.0131095, 1, 0, 
0.509586, 0, 0, 0.509586, 0.0118888, 1, 0, 
0.519558, 0, 0, 0.519558, 0.0131095, 1, 0, 
0.529532, 0, 0, 0.529532, 0.0131095, 1, 0, 
0.539504, 0, 0, 0.539504, 0.0131095, 1, 0, 
0.549477, 0, 0, 0.549477, 0.0106681, 1, 0, 
0.55945, 0, 0, 0.55945, 0.0131095, 1, 0, 
0.569422, 0, 0, 0.569422, 0.0143303, 1, 0, 
0.579396, 0, 0, 0.579396, 0.0131095, 1, 0, 
0.589368, 0, 0, 0.589368, 0.0131095, 1, 0, 
0.599341, 0, 0, 0.599341, 0.0143303, 1, 0, 
0.609313, 0, 0, 0.609313, 0.0179924, 1, 0, 
0.619286, 0, 0, 0.619286, 0.0106681, 1, 0, 
0.629259, 0, 0, 0.629259, 0.015551, 1, 0, 
0.639232, 0, 0, 0.639232, 0.0131095, 1, 0, 
0.649205, 0, 0, 0.649205, 0.0167717, 1, 0, 
0.659177, 0, 0, 0.659177, 0.0179924, 1, 0, 
0.66915, 0, 0, 0.66915, 0.0118888, 1, 0, 
0.679122, 0, 0, 0.679122, 0.0131095, 1, 0, 
0.689096, 0, 0, 0.689096, 0.0204339, 1, 0, 
0.699068, 0, 0, 0.699068, 0.0204339, 1, 0, 
0.709041, 0, 0, 0.709041, 0.0143303, 1, 0, 
0.719013, 0, 0, 0.719013, 0.0192132, 1, 0, 
0.728987, 0, 0, 0.728987, 0.0179924, 1, 0, 
0.738959, 0, 0, 0.738959, 0.0192132, 1, 0, 
0.748932, 0, 0, 0.748932, 0.0204339, 1, 0, 
0.758905, 0, 0, 0.758905, 0.0228753, 1, 0, 
0.768877, 0, 0, 0.768877, 0.0204339, 1, 0, 
0.77885, 0, 0, 0.77885, 0.0204339, 1, 0, 
0.788823, 0, 0, 0.788823, 0.0167717, 1, 0, 
0.798796, 0, 0, 0.798796, 0.0167717, 1, 0, 
0.808768, 0, 0, 0.808768, 0.0216546, 1, 0, 
0.818741, 0, 0, 0.818741, 0.0204339, 1, 0, 
0.828714, 0, 0, 0.828714, 0.0228753, 1, 0, 
0.838687, 0, 0, 0.838687, 0.0204339, 1, 0, 
0.84866, 0, 0, 0.84866, 0.0204339, 1, 0, 
0.858632, 0, 0, 0.858632, 0.0216546, 1, 0, 
0.868605, 0, 0, 0.868605, 0.0228753, 1, 0, 
0.878578, 0, 0, 0.878578, 0.0265375, 1, 0, 
0.888551, 0, 0, 0.888551, 0.0228753, 1, 0, 
0.898523, 0, 0, 0.898523, 0.0204339, 1, 0, 
0.908496, 0, 0, 0.908496, 0.024096, 1, 0, 
0.918469, 0, 0, 0.918469, 0.0216546, 1, 0, 
0.928442, 0, 0, 0.928442, 0.0228753, 1, 0, 
0.938415, 0, 0, 0.938415, 0.024096, 1, 0, 
0.948387, 0, 0, 0.948387, 0.0253168, 1, 0, 
0.95836, 0, 0, 0.95836, 0.0265375, 1, 0, 
0.968332, 0, 0, 0.968332, 0.0204339, 1, 0, 
0.978306, 0, 0, 0.978306, 0.0228753, 1, 0, 
0.988278, 0, 0, 0.988278, 0.024096, 1, 0, 
0.998251, 0, 0, 0.998251, 0.0301996, 1, 0, 
1.00822, 0, 0, 1.00822, 0.0265375, 1, 0, 
1.0182, 0, 0, 1.0182, 0.0277582, 1, 0, 
1.02817, 0, 0, 1.02817, 0.0277582, 1, 0, 
1.03814, 0, 0, 1.03814, 0.0265375, 1, 0, 
1.04811, 0, 0, 1.04811, 0.0301996, 1, 0, 
1.05809, 0, 0, 1.05809, 0.0265375, 1, 0, 
1.06806, 0, 0, 1.06806, 0.0289789, 1, 0, 
1.07803, 0, 0, 1.07803, 0.0301996, 1, 0, 
1.08801, 0, 0, 1.08801, 0.024096, 1, 0, 
1.09798, 0, 0, 1.09798, 0.0277582, 1, 0, 
1.10795, 0, 0, 1.10795, 0.0301996, 1, 0, 
1.11792, 0, 0, 1.11792, 0.0363033, 1, 0, 
1.1279, 0, 0, 1.1279, 0.0277582, 1, 0, 
1.13787, 0, 0, 1.13787, 0.0265375, 1, 0, 
1.14784, 0, 0, 1.14784, 0.0326411, 1, 0, 
1.15782, 0, 0, 1.15782, 0.0326411, 1, 0, 
1.16779, 0, 0, 1.16779, 0.0363033, 1, 0, 
1.17776, 0, 0, 1.17776, 0.0289789, 1, 0, 
1.18773, 0, 0, 1.18773, 0.0314204, 1, 0, 
1.19771, 0, 0, 1.19771, 0.0301996, 1, 0, 
1.20768, 0, 0, 1.20768, 0.0289789, 1, 0, 
1.21765, 0, 0, 1.21765, 0.0326411, 1, 0, 
1.22762, 0, 0, 1.22762, 0.0338618, 1, 0, 
1.2376, 0, 0, 1.2376, 0.0350825, 1, 0, 
1.24757, 0, 0, 1.24757, 0.0350825, 1, 0, 
1.25754, 0, 0, 1.25754, 0.0338618, 1, 0, 
1.26752, 0, 0, 1.26752, 0.0314204, 1, 0, 
1.27749, 0, 0, 1.27749, 0.0363033, 1, 0, 
1.28746, 0, 0, 1.28746, 0.037524, 1, 0, 
1.29743, 0, 0, 1.29743, 0.0350825, 1, 0, 
1.30741, 0, 0, 1.30741, 0.0363033, 1, 0, 
1.31738, 0, 0, 1.31738, 0.0326411, 1, 0, 
1.32735, 0, 0, 1.32735, 0.0363033, 1, 0, 
1.33732, 0, 0, 1.33732, 0.0363033, 1, 0, 
1.3473, 0, 0, 1.3473, 0.0314204, 1, 0, 
1.35727, 0, 0, 1.35727, 0.0363033, 1, 0, 
1.36724, 0, 0, 1.36724, 0.0411861, 1, 0, 
1.37722, 0, 0, 1.37722, 0.0363033, 1, 0, 
1.38719, 0, 0, 1.38719, 0.0338618, 1, 0, 
1.39716, 0, 0, 1.39716, 0.037524, 1, 0, 
1.40713, 0, 0, 1.40713, 0.0363033, 1, 0, 
1.41711, 0, 0, 1.41711, 0.0424069, 1, 0, 
1.42708, 0, 0, 1.42708, 0.0363033, 1, 0, 
1.43705, 0, 0, 1.43705, 0.0411861, 1, 0, 
1.44703, 0, 0, 1.44703, 0.0399654, 1, 0, 
1.457, 0, 0, 1.457, 0.0399654, 1, 0, 
1.46697, 0, 0, 1.46697, 0.0399654, 1, 0, 
1.47694, 0, 0, 1.47694, 0.0399654, 1, 0, 
1.48692, 0, 0, 1.48692, 0.0399654, 1, 0, 
1.49689, 0, 0, 1.49689, 0.0399654, 1, 0, 
1.50686, 0, 0, 1.50686, 0.0411861, 1, 0, 
1.51683, 0, 0, 1.51683, 0.0387447, 1, 0, 
1.52681, 0, 0, 1.52681, 0.0411861, 1, 0, 
1.53678, 0, 0, 1.53678, 0.0424069, 1, 0, 
1.54675, 0, 0, 1.54675, 0.0424069, 1, 0, 
1.55673, 0, 0, 1.55673, 0.0399654, 1, 0, 
1.5667, 0, 0, 1.5667, 0.0436276, 1, 0, 
1.57667, 0, 0, 1.57667, 0.0448483, 1, 0, 
1.58664, 0, 0, 1.58664, 0.0436276, 1, 0, 
1.59662, 0, 0, 1.59662, 0.0411861, 1, 0, 
1.60659, 0, 0, 1.60659, 0.0448483, 1, 0, 
1.61656, 0, 0, 1.61656, 0.0424069, 1, 0, 
1.62653, 0, 0, 1.62653, 0.0399654, 1, 0, 
1.63651, 0, 0, 1.63651, 0.0411861, 1, 0, 
1.64648, 0, 0, 1.64648, 0.0424069, 1, 0, 
1.65645, 0, 0, 1.65645, 0.0411861, 1, 0, 
1.66643, 0, 0, 1.66643, 0.0436276, 1, 0, 
1.6764, 0, 0, 1.6764, 0.0436276, 1, 0, 
1.68637, 0, 0, 1.68637, 0.0472898, 1, 0, 
1.69634, 0, 0, 1.69634, 0.0472898, 1, 0, 
1.70632, 0, 0, 1.70632, 0.0424069, 1, 0, 
1.71629, 0, 0, 1.71629, 0.0472898, 1, 0, 
1.72626, 0, 0, 1.72626, 0.046069, 1, 0, 
1.73623, 0, 0, 1.73623, 0.0448483, 1, 0, 
1.74621, 0, 0, 1.74621, 0.0472898, 1, 0, 
1.75618, 0, 0, 1.75618, 0.0472898, 1, 0, 
1.76615, 0, 0, 1.76615, 0.0436276, 1, 0, 
1.77613, 0, 0, 1.77613, 0.0509519, 1, 0, 
1.7861, 0, 0, 1.7861, 0.0485105, 1, 0, 
1.79607, 0, 0, 1.79607, 0.0485105, 1, 0, 
1.80604, 0, 0, 1.80604, 0.0509519, 1, 0, 
1.81602, 0, 0, 1.81602, 0.046069, 1, 0, 
1.82599, 0, 0, 1.82599, 0.0497312, 1, 0, 
1.83596, 0, 0, 1.83596, 0.0509519, 1, 0, 
1.84594, 0, 0, 1.84594, 0.0497312, 1, 0, 
1.85591, 0, 0, 1.85591, 0.0509519, 1, 0, 
1.86588, 0, 0, 1.86588, 0.0509519, 1, 0, 
1.87585, 0, 0, 1.87585, 0.0497312, 1, 0, 
1.88583, 0, 0, 1.88583, 0.046069, 1, 0, 
1.8958, 0, 0, 1.8958, 0.0485105, 1, 0, 
1.90577, 0, 0, 1.90577, 0.0546141, 1, 0, 
1.91574, 0, 0, 1.91574, 0.0509519, 1, 0, 
1.92572, 0, 0, 1.92572, 0.0546141, 1, 0, 
1.93569, 0, 0, 1.93569, 0.0509519, 1, 0, 
1.94566, 0, 0, 1.94566, 0.0570555, 1, 0, 
1.95563, 0, 0, 1.95563, 0.0533934, 1, 0, 
1.96561, 0, 0, 1.96561, 0.0521726, 1, 0, 
1.97558, 0, 0, 1.97558, 0.0558348, 1, 0, 
1.98555, 0, 0, 1.98555, 0.0509519, 1, 0, 
1.99552, 0, 0, 1.99552, 0.0546141, 1, 0, 
2.0055, 0, 0, 2.0055, 0.0497312, 1, 0, 
2.01547, 0, 0, 2.01547, 0.0521726, 1, 0, 
2.02544, 0, 0, 2.02544, 0.0558348, 1, 0, 
2.03542, 0, 0, 2.03542, 0.0582762, 1, 0, 
2.04539, 0, 0, 2.04539, 0.0521726, 1, 0, 
2.05536, 0, 0, 2.05536, 0.0558348, 1, 0, 
2.06534, 0, 0, 2.06534, 0.0546141, 1, 0, 
2.07531, 0, 0, 2.07531, 0.0570555, 1, 0, 
2.08528, 0, 0, 2.08528, 0.0607177, 1, 0, 
2.09525, 0, 0, 2.09525, 0.0558348, 1, 0, 
2.10523, 0, 0, 2.10523, 0.0607177, 1, 0, 
2.1152, 0, 0, 2.1152, 0.0558348, 1, 0, 
2.12517, 0, 0, 2.12517, 0.0558348, 1, 0, 
2.13514, 0, 0, 2.13514, 0.0570555, 1, 0, 
2.14512, 0, 0, 2.14512, 0.0582762, 1, 0, 
2.15509, 0, 0, 2.15509, 0.0582762, 1, 0, 
2.16506, 0, 0, 2.16506, 0.0582762, 1, 0, 
2.17504, 0, 0, 2.17504, 0.059497, 1, 0, 
2.18501, 0, 0, 2.18501, 0.0570555, 1, 0, 
2.19498, 0, 0, 2.19498, 0.0607177, 1, 0, 
2.20495, 0, 0, 2.20495, 0.0570555, 1, 0, 
2.21493, 0, 0, 2.21493, 0.059497, 1, 0, 
2.2249, 0, 0, 2.2249, 0.0582762, 1, 0, 
2.23487, 0, 0, 2.23487, 0.0643799, 1, 0, 
2.24485, 0, 0, 2.24485, 0.059497, 1, 0, 
2.25482, 0, 0, 2.25482, 0.0607177, 1, 0, 
2.26479, 0, 0, 2.26479, 0.0643799, 1, 0, 
2.27476, 0, 0, 2.27476, 0.0631591, 1, 0, 
2.28474, 0, 0, 2.28474, 0.0631591, 1, 0, 
2.29471, 0, 0, 2.29471, 0.0619384, 1, 0, 
2.30468, 0, 0, 2.30468, 0.0582762, 1, 0, 
2.31465, 0, 0, 2.31465, 0.0607177, 1, 0, 
2.32463, 0, 0, 2.32463, 0.0607177, 1, 0, 
2.3346, 0, 0, 2.3346, 0.0656006, 1, 0, 
2.34457, 0, 0, 2.34457, 0.0619384, 1, 0, 
2.35455, 0, 0, 2.35455, 0.0643799, 1, 0, 
2.36452, 0, 0, 2.36452, 0.0631591, 1, 0, 
2.37449, 0, 0, 2.37449, 0.0631591, 1, 0, 
2.38446, 0, 0, 2.38446, 0.0668213, 1, 0, 
2.39444, 0, 0, 2.39444, 0.068042, 1, 0, 
2.40441, 0, 0, 2.40441, 0.0607177, 1, 0, 
2.41438, 0, 0, 2.41438, 0.0631591, 1, 0, 
2.42435, 0, 0, 2.42435, 0.068042, 1, 0, 
2.43433, 0, 0, 2.43433, 0.0656006, 1, 0, 
2.4443, 0, 0, 2.4443, 0.0631591, 1, 0, 
2.45427, 0, 0, 2.45427, 0.0668213, 1, 0, 
2.46425, 0, 0, 2.46425, 0.0656006, 1, 0, 
2.47422, 0, 0, 2.47422, 0.0656006, 1, 0, 
2.48419, 0, 0, 2.48419, 0.0643799, 1, 0, 
2.49416, 0, 0, 2.49416, 0.0643799, 1, 0, 
2.50414, 0, 0, 2.50414, 0.0692627, 1, 0, 
2.51411, 0, 0, 2.51411, 0.0729249, 1, 0, 
2.52408, 0, 0, 2.52408, 0.0643799, 1, 0, 
2.53406, 0, 0, 2.53406, 0.0704835, 1, 0, 
2.54403, 0, 0, 2.54403, 0.0692627, 1, 0, 
2.554, 0, 0, 2.554, 0.0643799, 1, 0, 
2.56397, 0, 0, 2.56397, 0.0729249, 1, 0, 
2.57395, 0, 0, 2.57395, 0.068042, 1, 0, 
2.58392, 0, 0, 2.58392, 0.0741456, 1, 0, 
2.59389, 0, 0, 2.59389, 0.0704835, 1, 0, 
2.60386, 0, 0, 2.60386, 0.0717042, 1, 0, 
2.61384, 0, 0, 2.61384, 0.0668213, 1, 0, 
2.62381, 0, 0, 2.62381, 0.0704835, 1, 0, 
2.63378, 0, 0, 2.63378, 0.0741456, 1, 0, 
2.64376, 0, 0, 2.64376, 0.0729249, 1, 0, 
2.65373, 0, 0, 2.65373, 0.0692627, 1, 0, 
2.6637, 0, 0, 2.6637, 0.0692627, 1, 0, 
2.67367, 0, 0, 2.67367, 0.0717042, 1, 0, 
2.68365, 0, 0, 2.68365, 0.0741456, 1, 0, 
2.69362, 0, 0, 2.69362, 0.0717042, 1, 0, 
2.70359, 0, 0, 2.70359, 0.0753664, 1, 0, 
2.71357, 0, 0, 2.71357, 0.0717042, 1, 0, 
2.72354, 0, 0, 2.72354, 0.0778078, 1, 0, 
2.73351, 0, 0, 2.73351, 0.0717042, 1, 0, 
2.74348, 0, 0, 2.74348, 0.0729249, 1, 0, 
2.75346, 0, 0, 2.75346, 0.0717042, 1, 0, 
2.76343, 0, 0, 2.76343, 0.0778078, 1, 0, 
2.7734, 0, 0, 2.7734, 0.0778078, 1, 0, 
2.78337, 0, 0, 2.78337, 0.0741456, 1, 0, 
2.79335, 0, 0, 2.79335, 0.08147, 1, 0, 
2.80332, 0, 0, 2.80332, 0.0741456, 1, 0, 
2.81329, 0, 0, 2.81329, 0.0765871, 1, 0, 
2.82327, 0, 0, 2.82327, 0.0778078, 1, 0, 
2.83324, 0, 0, 2.83324, 0.0765871, 1, 0, 
2.84321, 0, 0, 2.84321, 0.0765871, 1, 0, 
2.85318, 0, 0, 2.85318, 0.08147, 1, 0, 
2.86316, 0, 0, 2.86316, 0.0729249, 1, 0, 
2.87313, 0, 0, 2.87313, 0.0778078, 1, 0, 
2.8831, 0, 0, 2.8831, 0.0790285, 1, 0, 
2.89308, 0, 0, 2.89308, 0.0765871, 1, 0, 
2.90305, 0, 0, 2.90305, 0.08147, 1, 0, 
2.91302, 0, 0, 2.91302, 0.0790285, 1, 0, 
2.92299, 0, 0, 2.92299, 0.0790285, 1, 0, 
2.93297, 0, 0, 2.93297, 0.08147, 1, 0, 
2.94294, 0, 0, 2.94294, 0.0790285, 1, 0, 
2.95291, 0, 0, 2.95291, 0.0753664, 1, 0, 
2.96288, 0, 0, 2.96288, 0.0790285, 1, 0, 
2.97286, 0, 0, 2.97286, 0.0839114, 1, 0, 
2.98283, 0, 0, 2.98283, 0.08147, 1, 0, 
2.9928, 0, 0, 2.9928, 0.0802492, 1, 0, 
3.00278, 0, 0, 3.00278, 0.0802492, 1, 0, 
3.01275, 0, 0, 3.01275, 0.0839114, 1, 0, 
3.02272, 0, 0, 3.02272, 0.0826907, 1, 0, 
3.03269, 0, 0, 3.03269, 0.0826907, 1, 0, 
3.04267, 0, 0, 3.04267, 0.08147, 1, 0, 
3.05264, 0, 0, 3.05264, 0.0863528, 1, 0, 
3.06261, 0, 0, 3.06261, 0.0839114, 1, 0, 
3.07258, 0, 0, 3.07258, 0.0851321, 1, 0, 
3.08256, 0, 0, 3.08256, 0.0826907, 1, 0, 
3.09253, 0, 0, 3.09253, 0.0863528, 1, 0, 
3.1025, 0, 0, 3.1025, 0.0863528, 1, 0, 
3.11248, 0, 0, 3.11248, 0.0851321, 1, 0, 
3.12245, 0, 0, 3.12245, 0.0826907, 1, 0, 
3.13242, 0, 0, 3.13242, 0.0863528, 1, 0, 
3.14239, 0, 0, 3.14239, 0.0851321, 1, 0, 
3.15237, 0, 0, 3.15237, 0.0851321, 1, 0, 
3.16234, 0, 0, 3.16234, 0.0839114, 1, 0, 
3.17231, 0, 0, 3.17231, 0.0887943, 1, 0, 
3.18228, 0, 0, 3.18228, 0.0887943, 1, 0, 
3.19226, 0, 0, 3.19226, 0.0839114, 1, 0, 
3.20223, 0, 0, 3.20223, 0.0887943, 1, 0, 
3.2122, 0, 0, 3.2122, 0.090015, 1, 0, 
3.22218, 0, 0, 3.22218, 0.0887943, 1, 0, 
3.23215, 0, 0, 3.23215, 0.0839114, 1, 0, 
3.24212, 0, 0, 3.24212, 0.0887943, 1, 0, 
3.25209, 0, 0, 3.25209, 0.090015, 1, 0, 
3.26207, 0, 0, 3.26207, 0.0912357, 1, 0, 
3.27204, 0, 0, 3.27204, 0.0912357, 1, 0, 
3.28201, 0, 0, 3.28201, 0.0875736, 1, 0, 
3.29199, 0, 0, 3.29199, 0.0887943, 1, 0, 
3.30196, 0, 0, 3.30196, 0.0924565, 1, 0, 
3.31193, 0, 0, 3.31193, 0.0924565, 1, 0, 
3.3219, 0, 0, 3.3219, 0.0912357, 1, 0, 
3.33188, 0, 0, 3.33188, 0.0936772, 1, 0, 
3.34185, 0, 0, 3.34185, 0.0936772, 1, 0, 
3.35182, 0, 0, 3.35182, 0.0936772, 1, 0, 
3.36179, 0, 0, 3.36179, 0.0887943, 1, 0, 
3.37177, 0, 0, 3.37177, 0.0912357, 1, 0, 
3.38174, 0, 0, 3.38174, 0.0936772, 1, 0, 
3.39171, 0, 0, 3.39171, 0.090015, 1, 0, 
3.40169, 0, 0, 3.40169, 0.0912357, 1, 0, 
3.41166, 0, 0, 3.41166, 0.0924565, 1, 0, 
3.42163, 0, 0, 3.42163, 0.0973393, 1, 0, 
3.4316, 0, 0, 3.4316, 0.0936772, 1, 0, 
3.44158, 0, 0, 3.44158, 0.0936772, 1, 0, 
3.45155, 0, 0, 3.45155, 0.0948979, 1, 0, 
3.46152, 0, 0, 3.46152, 0.0863528, 1, 0, 
3.47149, 0, 0, 3.47149, 0.0924565, 1, 0, 
3.48147, 0, 0, 3.48147, 0.0912357, 1, 0, 
3.49144, 0, 0, 3.49144, 0.0948979, 1, 0, 
3.50141, 0, 0, 3.50141, 0.0948979, 1, 0, 
3.51139, 0, 0, 3.51139, 0.0961186, 1, 0, 
3.52136, 0, 0, 3.52136, 0.0961186, 1, 0, 
3.53133, 0, 0, 3.53133, 0.0961186, 1, 0, 
3.5413, 0, 0, 3.5413, 0.0948979, 1, 0, 
3.55128, 0, 0, 3.55128, 0.0924565, 1, 0, 
3.56125, 0, 0, 3.56125, 0.0936772, 1, 0, 
3.57122, 0, 0, 3.57122, 0.0997808, 1, 0, 
3.5812, 0, 0, 3.5812, 0.0973393, 1, 0, 
3.59117, 0, 0, 3.59117, 0.101002, 1, 0, 
3.60114, 0, 0, 3.60114, 0.0997808, 1, 0, 
3.61111, 0, 0, 3.61111, 0.0997808, 1, 0, 
3.62109, 0, 0, 3.62109, 0.0948979, 1, 0, 
3.63106, 0, 0, 3.63106, 0.0985601, 1, 0, 
3.64103, 0, 0, 3.64103, 0.0985601, 1, 0, 
3.651, 0, 0, 3.651, 0.103443, 1, 0, 
3.66098, 0, 0, 3.66098, 0.103443, 1, 0, 
3.67095, 0, 0, 3.67095, 0.0961186, 1, 0, 
3.68092, 0, 0, 3.68092, 0.102222, 1, 0, 
3.6909, 0, 0, 3.6909, 0.101002, 1, 0, 
3.70087, 0, 0, 3.70087, 0.103443, 1, 0, 
3.71084, 0, 0, 3.71084, 0.101002, 1, 0, 
3.72081, 0, 0, 3.72081, 0.0924565, 1, 0, 
3.73079, 0, 0, 3.73079, 0.0997808, 1, 0, 
3.74076, 0, 0, 3.74076, 0.102222, 1, 0, 
3.75073, 0, 0, 3.75073, 0.101002, 1, 0, 
3.7607, 0, 0, 3.7607, 0.104664, 1, 0, 
3.77068, 0, 0, 3.77068, 0.0948979, 1, 0, 
3.78065, 0, 0, 3.78065, 0.101002, 1, 0, 
3.79062, 0, 0, 3.79062, 0.108326, 1, 0, 
3.8006, 0, 0, 3.8006, 0.102222, 1, 0, 
3.81057, 0, 0, 3.81057, 0.102222, 1, 0, 
3.82054, 0, 0, 3.82054, 0.103443, 1, 0, 
3.83051, 0, 0, 3.83051, 0.104664, 1, 0, 
3.84049, 0, 0, 3.84049, 0.101002, 1, 0, 
3.85046, 0, 0, 3.85046, 0.104664, 1, 0, 
3.86043, 0, 0, 3.86043, 0.109547, 1, 0, 
3.87041, 0, 0, 3.87041, 0.110767, 1, 0, 
3.88038, 0, 0, 3.88038, 0.109547, 1, 0, 
3.89035, 0, 0, 3.89035, 0.102222, 1, 0, 
3.90032, 0, 0, 3.90032, 0.102222, 1, 0, 
3.9103, 0, 0, 3.9103, 0.103443, 1, 0, 
3.92027, 0, 0, 3.92027, 0.108326, 1, 0, 
3.93024, 0, 0, 3.93024, 0.110767, 1, 0, 
3.94021, 0, 0, 3.94021, 0.113209, 1, 0, 
3.95019, 0, 0, 3.95019, 0.110767, 1, 0, 
3.96016, 0, 0, 3.96016, 0.104664, 1, 0, 
3.97013, 0, 0, 3.97013, 0.105884, 1, 0, 
3.98011, 0, 0, 3.98011, 0.109547, 1, 0, 
3.99008, 0, 0, 3.99008, 0.104664, 1, 0, 
4.00005, 0, 0, 4.00005, 0.107105, 1, 0, 
4.01002, 0, 0, 4.01002, 0.110767, 1, 0, 
4.02, 0, 0, 4.02, 0.111988, 1, 0, 
4.02997, 0, 0, 4.02997, 0.109547, 1, 0, 
4.03994, 0, 0, 4.03994, 0.113209, 1, 0, 
4.04991, 0, 0, 4.04991, 0.111988, 1, 0, 
4.05989, 0, 0, 4.05989, 0.108326, 1, 0, 
4.06986, 0, 0, 4.06986, 0.109547, 1, 0, 
4.07983, 0, 0, 4.07983, 0.110767, 1, 0, 
4.08981, 0, 0, 4.08981, 0.110767, 1, 0, 
4.09978, 0, 0, 4.09978, 0.118092, 1, 0, 
4.10975, 0, 0, 4.10975, 0.105884, 1, 0, 
4.11972, 0, 0, 4.11972, 0.110767, 1, 0, 
4.1297, 0, 0, 4.1297, 0.113209, 1, 0, 
4.13967, 0, 0, 4.13967, 0.109547, 1, 0, 
4.14964, 0, 0, 4.14964, 0.110767, 1, 0, 
4.15961, 0, 0, 4.15961, 0.110767, 1, 0, 
4.16959, 0, 0, 4.16959, 0.113209, 1, 0, 
4.17956, 0, 0, 4.17956, 0.113209, 1, 0, 
4.18953, 0, 0, 4.18953, 0.110767, 1, 0, 
4.19951, 0, 0, 4.19951, 0.113209, 1, 0, 
4.20948, 0, 0, 4.20948, 0.114429, 1, 0, 
4.21945, 0, 0, 4.21945, 0.119312, 1, 0, 
4.22942, 0, 0, 4.22942, 0.118092, 1, 0, 
4.2394, 0, 0, 4.2394, 0.114429, 1, 0, 
4.24937, 0, 0, 4.24937, 0.109547, 1, 0, 
4.25934, 0, 0, 4.25934, 0.110767, 1, 0, 
4.26931, 0, 0, 4.26931, 0.119312, 1, 0, 
4.27929, 0, 0, 4.27929, 0.11565, 1, 0, 
4.28926, 0, 0, 4.28926, 0.110767, 1, 0, 
4.29923, 0, 0, 4.29923, 0.113209, 1, 0, 
