Time [sec], Input Angle [rad], Input Speed [rpm], Input Voltage [V], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
8.78357, 0, 0, 1.21643, 0.120241, 1, 0, 
8.79355, 0, 0, 1.20645, 0.11902, 1, 0, 
8.80352, 0, 0, 1.19648, 0.1178, 1, 0, 
8.81349, 0, 0, 1.18651, 0.1178, 1, 0, 
8.82346, 0, 0, 1.17654, 0.120241, 1, 0, 
8.83343, 0, 0, 1.16657, 0.1178, 1, 0, 
8.84341, 0, 0, 1.15659, 0.120241, 1, 0, 
8.85338, 0, 0, 1.14662, 0.120241, 1, 0, 
8.86335, 0, 0, 1.13665, 0.115358, 1, 0, 
8.87332, 0, 0, 1.12668, 0.114137, 1, 0, 
8.8833, 0, 0, 1.1167, 0.116579, 1, 0, 
8.89327, 0, 0, 1.10673, 0.1178, 1, 0, 
8.90324, 0, 0, 1.09676, 0.120241, 1, 0, 
8.91321, 0, 0, 1.08679, 0.115358, 1, 0, 
8.92319, 0, 0, 1.07681, 0.1178, 1, 0, 
8.93316, 0, 0, 1.06684, 0.11902, 1, 0, 
8.94313, 0, 0, 1.05687, 0.115358, 1, 0, 
8.9531, 0, 0, 1.0469, 0.115358, 1, 0, 
8.96307, 0, 0, 1.03693, 0.115358, 1, 0, 
8.97305, 0, 0, 1.02695, 0.115358, 1, 0, 
8.98302, 0, 0, 1.01698, 0.115358, 1, 0, 
8.99299, 0, 0, 1.00701, 0.114137, 1, 0, 
9.00296, 0, 0, 0.997036, 0.110475, 1, 0, 
9.01294, 0, 0, 0.987064, 0.111696, 1, 0, 
9.02291, 0, 0, 0.977091, 0.115358, 1, 0, 
9.03288, 0, 0, 0.96712, 0.111696, 1, 0, 
9.04285, 0, 0, 0.957147, 0.112917, 1, 0, 
9.05282, 0, 0, 0.947175, 0.116579, 1, 0, 
9.0628, 0, 0, 0.937202, 0.114137, 1, 0, 
9.07277, 0, 0, 0.927231, 0.114137, 1, 0, 
9.08274, 0, 0, 0.917258, 0.111696, 1, 0, 
9.09271, 0, 0, 0.907286, 0.112917, 1, 0, 
9.10269, 0, 0, 0.897315, 0.110475, 1, 0, 
9.11266, 0, 0, 0.887341, 0.109255, 1, 0, 
9.12263, 0, 0, 0.877369, 0.109255, 1, 0, 
9.1326, 0, 0, 0.867397, 0.111696, 1, 0, 
9.14258, 0, 0, 0.857424, 0.111696, 1, 0, 
9.15255, 0, 0, 0.847452, 0.110475, 1, 0, 
9.16252, 0, 0, 0.83748, 0.115358, 1, 0, 
9.17249, 0, 0, 0.827508, 0.110475, 1, 0, 
9.18247, 0, 0, 0.817535, 0.109255, 1, 0, 
9.19244, 0, 0, 0.807564, 0.111696, 1, 0, 
9.20241, 0, 0, 0.79759, 0.110475, 1, 0, 
9.21238, 0, 0, 0.787618, 0.111696, 1, 0, 
9.22235, 0, 0, 0.777646, 0.111696, 1, 0, 
9.23233, 0, 0, 0.767674, 0.109255, 1, 0, 
9.2423, 0, 0, 0.757701, 0.110475, 1, 0, 
9.25227, 0, 0, 0.74773, 0.110475, 1, 0, 
9.26224, 0, 0, 0.737757, 0.110475, 1, 0, 
9.27222, 0, 0, 0.727785, 0.108034, 1, 0, 
9.28219, 0, 0, 0.717812, 0.108034, 1, 0, 
9.29216, 0, 0, 0.707841, 0.109255, 1, 0, 
9.30213, 0, 0, 0.697868, 0.105592, 1, 0, 
9.31211, 0, 0, 0.687894, 0.104372, 1, 0, 
9.32208, 0, 0, 0.677924, 0.108034, 1, 0, 
9.33205, 0, 0, 0.667951, 0.106813, 1, 0, 
9.34202, 0, 0, 0.657979, 0.105592, 1, 0, 
9.35199, 0, 0, 0.648007, 0.103151, 1, 0, 
9.36197, 0, 0, 0.638034, 0.103151, 1, 0, 
9.37194, 0, 0, 0.628063, 0.104372, 1, 0, 
9.38191, 0, 0, 0.61809, 0.104372, 1, 0, 
9.39188, 0, 0, 0.608118, 0.104372, 1, 0, 
9.40185, 0, 0, 0.598145, 0.103151, 1, 0, 
9.41183, 0, 0, 0.588174, 0.105592, 1, 0, 
9.4218, 0, 0, 0.578201, 0.106813, 1, 0, 
9.43177, 0, 0, 0.568229, 0.106813, 1, 0, 
9.44174, 0, 0, 0.558256, 0.105592, 1, 0, 
9.45172, 0, 0, 0.548284, 0.104372, 1, 0, 
9.46169, 0, 0, 0.538311, 0.0994888, 1, 0, 
9.47166, 0, 0, 0.52834, 0.103151, 1, 0, 
9.48163, 0, 0, 0.518367, 0.103151, 1, 0, 
9.4916, 0, 0, 0.508396, 0.0994888, 1, 0, 
9.50158, 0, 0, 0.498423, 0.103151, 1, 0, 
9.51155, 0, 0, 0.488451, 0.0982681, 1, 0, 
9.52152, 0, 0, 0.478478, 0.0982681, 1, 0, 
9.53149, 0, 0, 0.468506, 0.10071, 1, 0, 
9.54147, 0, 0, 0.458534, 0.10071, 1, 0, 
9.55144, 0, 0, 0.448561, 0.0994888, 1, 0, 
9.56141, 0, 0, 0.438589, 0.0933852, 1, 0, 
9.57138, 0, 0, 0.428617, 0.103151, 1, 0, 
9.58136, 0, 0, 0.418644, 0.10193, 1, 0, 
9.59133, 0, 0, 0.408673, 0.0946059, 1, 0, 
9.6013, 0, 0, 0.3987, 0.0970474, 1, 0, 
9.61127, 0, 0, 0.388728, 0.0982681, 1, 0, 
9.62124, 0, 0, 0.378757, 0.0958267, 1, 0, 
9.63122, 0, 0, 0.368784, 0.0958267, 1, 0, 
9.64119, 0, 0, 0.358811, 0.0982681, 1, 0, 
9.65116, 0, 0, 0.348839, 0.0958267, 1, 0, 
9.66113, 0, 0, 0.338866, 0.0946059, 1, 0, 
9.67111, 0, 0, 0.328894, 0.0958267, 1, 0, 
9.68108, 0, 0, 0.318922, 0.0994888, 1, 0, 
9.69105, 0, 0, 0.30895, 0.0982681, 1, 0, 
9.70102, 0, 0, 0.298977, 0.0946059, 1, 0, 
9.71099, 0, 0, 0.289005, 0.0970474, 1, 0, 
9.72097, 0, 0, 0.279033, 0.0958267, 1, 0, 
9.73094, 0, 0, 0.269061, 0.0958267, 1, 0, 
9.74091, 0, 0, 0.259088, 0.0982681, 1, 0, 
9.75088, 0, 0, 0.249116, 0.0982681, 1, 0, 
9.76086, 0, 0, 0.239144, 0.0958267, 1, 0, 
9.77083, 0, 0, 0.229172, 0.0933852, 1, 0, 
9.7808, 0, 0, 0.219199, 0.0933852, 1, 0, 
9.79077, 0, 0, 0.209227, 0.0909438, 1, 0, 
9.80075, 0, 0, 0.199255, 0.0946059, 1, 0, 
9.81072, 0, 0, 0.189283, 0.0933852, 1, 0, 
9.82069, 0, 0, 0.17931, 0.0970474, 1, 0, 
9.83066, 0, 0, 0.169336, 0.0933852, 1, 0, 
9.84063, 0, 0, 0.159366, 0.0958267, 1, 0, 
9.85061, 0, 0, 0.149393, 0.0921645, 1, 0, 
9.86058, 0, 0, 0.139421, 0.089723, 1, 0, 
9.87055, 0, 0, 0.129449, 0.0885023, 1, 0, 
9.88052, 0, 0, 0.119477, 0.0885023, 1, 0, 
9.8905, 0, 0, 0.109504, 0.0872816, 1, 0, 
9.90047, 0, 0, 0.0995316, 0.0872816, 1, 0, 
9.91044, 0, 0, 0.08956, 0.089723, 1, 0, 
9.92041, 0, 0, 0.0795878, 0.0885023, 1, 0, 
9.93038, 0, 0, 0.0696159, 0.0885023, 1, 0, 
9.94036, 0, 0, 0.0596427, 0.0885023, 1, 0, 
9.95033, 0, 0, 0.0496713, 0.0885023, 1, 0, 
9.9603, 0, 0, 0.0396985, 0.0885023, 1, 0, 
9.97027, 0, 0, 0.0297267, 0.0909438, 1, 0, 
9.98025, 0, 0, 0.0197536, 0.0872816, 1, 0, 
9.99022, 0, 0, 0.00978181, 0.0872816, 1, 0, 
10.0002, 0, 0, -0.00019076, 0.0885023, 1, 0, 
10.0102, 0, 0, -0.0101623, 0.0885023, 1, 0, 
10.0201, 0, 0, -0.0201355, 0.0909438, 1, 0, 
10.0301, 0, 0, -0.0301072, 0.089723, 1, 0, 
10.0401, 0, 0, -0.0400794, 0.0885023, 1, 0, 
10.0501, 0, 0, -0.0500518, 0.0860609, 1, 0, 
10.06, 0, 0, -0.0600242, 0.0885023, 1, 0, 
10.07, 0, 0, -0.0699964, 0.0885023, 1, 0, 
10.08, 0, 0, -0.0799689, 0.0885023, 1, 0, 
10.0899, 0, 0, -0.0899408, 0.0872816, 1, 0, 
10.0999, 0, 0, -0.0999131, 0.0872816, 1, 0, 
10.1099, 0, 0, -0.109885, 0.0860609, 1, 0, 
10.1199, 0, 0, -0.119858, 0.0836194, 1, 0, 
10.1298, 0, 0, -0.129829, 0.0860609, 1, 0, 
10.1398, 0, 0, -0.139801, 0.0848402, 1, 0, 
10.1498, 0, 0, -0.149774, 0.0872816, 1, 0, 
10.1597, 0, 0, -0.159747, 0.0860609, 1, 0, 
10.1697, 0, 0, -0.169719, 0.0860609, 1, 0, 
10.1797, 0, 0, -0.179692, 0.081178, 1, 0, 
10.1897, 0, 0, -0.189663, 0.0823987, 1, 0, 
10.1996, 0, 0, -0.199636, 0.0848402, 1, 0, 
10.2096, 0, 0, -0.209608, 0.0848402, 1, 0, 
10.2196, 0, 0, -0.21958, 0.0848402, 1, 0, 
10.2296, 0, 0, -0.229553, 0.0848402, 1, 0, 
10.2395, 0, 0, -0.239525, 0.0823987, 1, 0, 
10.2495, 0, 0, -0.249497, 0.0823987, 1, 0, 
10.2595, 0, 0, -0.25947, 0.081178, 1, 0, 
10.2694, 0, 0, -0.269442, 0.0762951, 1, 0, 
10.2794, 0, 0, -0.279414, 0.0823987, 1, 0, 
10.2894, 0, 0, -0.289386, 0.081178, 1, 0, 
10.2994, 0, 0, -0.299359, 0.0799573, 1, 0, 
10.3093, 0, 0, -0.30933, 0.0787366, 1, 0, 
10.3193, 0, 0, -0.319303, 0.0787366, 1, 0, 
10.3293, 0, 0, -0.329275, 0.0823987, 1, 0, 
10.3392, 0, 0, -0.339248, 0.0799573, 1, 0, 
10.3492, 0, 0, -0.349221, 0.0787366, 1, 0, 
10.3592, 0, 0, -0.359192, 0.0787366, 1, 0, 
10.3692, 0, 0, -0.369164, 0.0775158, 1, 0, 
10.3791, 0, 0, -0.379137, 0.0787366, 1, 0, 
10.3891, 0, 0, -0.389109, 0.0762951, 1, 0, 
10.3991, 0, 0, -0.399081, 0.0787366, 1, 0, 
10.4091, 0, 0, -0.409053, 0.0762951, 1, 0, 
10.419, 0, 0, -0.419026, 0.0750744, 1, 0, 
10.429, 0, 0, -0.428998, 0.0762951, 1, 0, 
10.439, 0, 0, -0.43897, 0.0775158, 1, 0, 
10.4489, 0, 0, -0.448942, 0.0799573, 1, 0, 
10.4589, 0, 0, -0.458915, 0.0750744, 1, 0, 
10.4689, 0, 0, -0.468886, 0.0762951, 1, 0, 
10.4789, 0, 0, -0.47886, 0.0738537, 1, 0, 
10.4888, 0, 0, -0.488831, 0.0738537, 1, 0, 
10.4988, 0, 0, -0.498804, 0.0762951, 1, 0, 
10.5088, 0, 0, -0.508776, 0.0799573, 1, 0, 
10.5187, 0, 0, -0.518749, 0.0762951, 1, 0, 
10.5287, 0, 0, -0.528721, 0.0750744, 1, 0, 
10.5387, 0, 0, -0.538693, 0.0750744, 1, 0, 
10.5487, 0, 0, -0.548665, 0.0762951, 1, 0, 
10.5586, 0, 0, -0.558637, 0.0762951, 1, 0, 
10.5686, 0, 0, -0.56861, 0.0726329, 1, 0, 
10.5786, 0, 0, -0.578582, 0.0701915, 1, 0, 
10.5886, 0, 0, -0.588554, 0.0726329, 1, 0, 
10.5985, 0, 0, -0.598526, 0.0714122, 1, 0, 
10.6085, 0, 0, -0.608499, 0.0726329, 1, 0, 
10.6185, 0, 0, -0.618471, 0.0750744, 1, 0, 
10.6284, 0, 0, -0.628443, 0.0714122, 1, 0, 
10.6384, 0, 0, -0.638415, 0.0726329, 1, 0, 
10.6484, 0, 0, -0.648387, 0.0714122, 1, 0, 
10.6584, 0, 0, -0.658359, 0.0726329, 1, 0, 
10.6683, 0, 0, -0.668332, 0.0701915, 1, 0, 
10.6783, 0, 0, -0.678305, 0.0701915, 1, 0, 
10.6883, 0, 0, -0.688276, 0.0689708, 1, 0, 
10.6982, 0, 0, -0.69825, 0.0714122, 1, 0, 
10.7082, 0, 0, -0.708221, 0.0714122, 1, 0, 
10.7182, 0, 0, -0.718194, 0.0738537, 1, 0, 
10.7282, 0, 0, -0.728165, 0.0726329, 1, 0, 
10.7381, 0, 0, -0.738138, 0.0665293, 1, 0, 
10.7481, 0, 0, -0.74811, 0.0726329, 1, 0, 
10.7581, 0, 0, -0.758083, 0.0689708, 1, 0, 
10.7681, 0, 0, -0.768055, 0.0714122, 1, 0, 
10.778, 0, 0, -0.778027, 0.0689708, 1, 0, 
10.788, 0, 0, -0.787999, 0.0665293, 1, 0, 
10.798, 0, 0, -0.797972, 0.0653086, 1, 0, 
10.8079, 0, 0, -0.807944, 0.0653086, 1, 0, 
10.8179, 0, 0, -0.817916, 0.0665293, 1, 0, 
10.8279, 0, 0, -0.827888, 0.0640879, 1, 0, 
10.8379, 0, 0, -0.837861, 0.0677501, 1, 0, 
10.8478, 0, 0, -0.847833, 0.0701915, 1, 0, 
10.8578, 0, 0, -0.857806, 0.0701915, 1, 0, 
10.8678, 0, 0, -0.867779, 0.0665293, 1, 0, 
10.8778, 0, 0, -0.87775, 0.0653086, 1, 0, 
10.8877, 0, 0, -0.887722, 0.0653086, 1, 0, 
10.8977, 0, 0, -0.897694, 0.0653086, 1, 0, 
10.9077, 0, 0, -0.907666, 0.0653086, 1, 0, 
10.9176, 0, 0, -0.917639, 0.0653086, 1, 0, 
10.9276, 0, 0, -0.927611, 0.0653086, 1, 0, 
10.9376, 0, 0, -0.937583, 0.0616464, 1, 0, 
10.9476, 0, 0, -0.947556, 0.0616464, 1, 0, 
10.9575, 0, 0, -0.957528, 0.0640879, 1, 0, 
10.9675, 0, 0, -0.9675, 0.0653086, 1, 0, 
10.9775, 0, 0, -0.977473, 0.0653086, 1, 0, 
10.9874, 0, 0, -0.987445, 0.0665293, 1, 0, 
10.9974, 0, 0, -0.997417, 0.0616464, 1, 0, 
11.0074, 0, 0, -1.00739, 0.0616464, 1, 0, 
11.0174, 0, 0, -1.01736, 0.0616464, 1, 0, 
11.0273, 0, 0, -1.02733, 0.0640879, 1, 0, 
11.0373, 0, 0, -1.03731, 0.0604257, 1, 0, 
11.0473, 0, 0, -1.04728, 0.0567636, 1, 0, 
11.0573, 0, 0, -1.05725, 0.0567636, 1, 0, 
11.0672, 0, 0, -1.06722, 0.0616464, 1, 0, 
11.0772, 0, 0, -1.0772, 0.0567636, 1, 0, 
11.0872, 0, 0, -1.08717, 0.059205, 1, 0, 
11.0971, 0, 0, -1.09714, 0.059205, 1, 0, 
11.1071, 0, 0, -1.10711, 0.0579843, 1, 0, 
11.1171, 0, 0, -1.11708, 0.0555428, 1, 0, 
11.1271, 0, 0, -1.12706, 0.0567636, 1, 0, 
11.137, 0, 0, -1.13703, 0.0616464, 1, 0, 
11.147, 0, 0, -1.147, 0.0567636, 1, 0, 
11.157, 0, 0, -1.15697, 0.0567636, 1, 0, 
11.1669, 0, 0, -1.16695, 0.059205, 1, 0, 
11.1769, 0, 0, -1.17692, 0.0555428, 1, 0, 
11.1869, 0, 0, -1.18689, 0.0567636, 1, 0, 
11.1969, 0, 0, -1.19686, 0.0555428, 1, 0, 
11.2068, 0, 0, -1.20683, 0.0518807, 1, 0, 
11.2168, 0, 0, -1.21681, 0.0543221, 1, 0, 
11.2268, 0, 0, -1.22678, 0.0543221, 1, 0, 
11.2368, 0, 0, -1.23675, 0.0543221, 1, 0, 
11.2467, 0, 0, -1.24672, 0.0567636, 1, 0, 
11.2567, 0, 0, -1.2567, 0.0555428, 1, 0, 
11.2667, 0, 0, -1.26667, 0.0567636, 1, 0, 
11.2766, 0, 0, -1.27664, 0.0567636, 1, 0, 
11.2866, 0, 0, -1.28661, 0.05066, 1, 0, 
11.2966, 0, 0, -1.29659, 0.0543221, 1, 0, 
11.3066, 0, 0, -1.30656, 0.0531014, 1, 0, 
11.3165, 0, 0, -1.31653, 0.0531014, 1, 0, 
11.3265, 0, 0, -1.3265, 0.0531014, 1, 0, 
11.3365, 0, 0, -1.33647, 0.0518807, 1, 0, 
11.3464, 0, 0, -1.34645, 0.0494392, 1, 0, 
11.3564, 0, 0, -1.35642, 0.0494392, 1, 0, 
11.3664, 0, 0, -1.36639, 0.0518807, 1, 0, 
11.3764, 0, 0, -1.37636, 0.0531014, 1, 0, 
11.3863, 0, 0, -1.38634, 0.0518807, 1, 0, 
11.3963, 0, 0, -1.39631, 0.0531014, 1, 0, 
11.4063, 0, 0, -1.40628, 0.05066, 1, 0, 
11.4163, 0, 0, -1.41625, 0.0494392, 1, 0, 
11.4262, 0, 0, -1.42622, 0.05066, 1, 0, 
11.4362, 0, 0, -1.4362, 0.0518807, 1, 0, 
11.4462, 0, 0, -1.44617, 0.0518807, 1, 0, 
11.4561, 0, 0, -1.45614, 0.0494392, 1, 0, 
11.4661, 0, 0, -1.46611, 0.0494392, 1, 0, 
11.4761, 0, 0, -1.47609, 0.0469978, 1, 0, 
11.4861, 0, 0, -1.48606, 0.05066, 1, 0, 
11.496, 0, 0, -1.49603, 0.0469978, 1, 0, 
11.506, 0, 0, -1.506, 0.0445563, 1, 0, 
11.516, 0, 0, -1.51598, 0.0457771, 1, 0, 
11.5259, 0, 0, -1.52595, 0.0494392, 1, 0, 
11.5359, 0, 0, -1.53592, 0.05066, 1, 0, 
11.5459, 0, 0, -1.54589, 0.0469978, 1, 0, 
11.5559, 0, 0, -1.55586, 0.0433356, 1, 0, 
11.5658, 0, 0, -1.56584, 0.0482185, 1, 0, 
11.5758, 0, 0, -1.57581, 0.0445563, 1, 0, 
11.5858, 0, 0, -1.58578, 0.0445563, 1, 0, 
11.5958, 0, 0, -1.59575, 0.0494392, 1, 0, 
11.6057, 0, 0, -1.60573, 0.0408942, 1, 0, 
11.6157, 0, 0, -1.6157, 0.0433356, 1, 0, 
11.6257, 0, 0, -1.62567, 0.0445563, 1, 0, 
11.6356, 0, 0, -1.63564, 0.0445563, 1, 0, 
11.6456, 0, 0, -1.64561, 0.0433356, 1, 0, 
11.6556, 0, 0, -1.65559, 0.0408942, 1, 0, 
11.6656, 0, 0, -1.66556, 0.0445563, 1, 0, 
11.6755, 0, 0, -1.67553, 0.0408942, 1, 0, 
11.6855, 0, 0, -1.6855, 0.0433356, 1, 0, 
11.6955, 0, 0, -1.69547, 0.0408942, 1, 0, 
11.7054, 0, 0, -1.70545, 0.0433356, 1, 0, 
11.7154, 0, 0, -1.71542, 0.0408942, 1, 0, 
11.7254, 0, 0, -1.72539, 0.0421149, 1, 0, 
11.7354, 0, 0, -1.73537, 0.0421149, 1, 0, 
11.7453, 0, 0, -1.74534, 0.0384527, 1, 0, 
11.7553, 0, 0, -1.75531, 0.0408942, 1, 0, 
11.7653, 0, 0, -1.76528, 0.0396735, 1, 0, 
11.7753, 0, 0, -1.77525, 0.037232, 1, 0, 
11.7852, 0, 0, -1.78523, 0.037232, 1, 0, 
11.7952, 0, 0, -1.7952, 0.0384527, 1, 0, 
11.8052, 0, 0, -1.80517, 0.0396735, 1, 0, 
11.8151, 0, 0, -1.81514, 0.0421149, 1, 0, 
11.8251, 0, 0, -1.82512, 0.037232, 1, 0, 
11.8351, 0, 0, -1.83509, 0.0396735, 1, 0, 
11.8451, 0, 0, -1.84506, 0.037232, 1, 0, 
11.855, 0, 0, -1.85503, 0.0384527, 1, 0, 
11.865, 0, 0, -1.865, 0.0396735, 1, 0, 
11.875, 0, 0, -1.87498, 0.0408942, 1, 0, 
11.8849, 0, 0, -1.88495, 0.0384527, 1, 0, 
11.8949, 0, 0, -1.89492, 0.0384527, 1, 0, 
11.9049, 0, 0, -1.9049, 0.037232, 1, 0, 
11.9149, 0, 0, -1.91487, 0.0347906, 1, 0, 
11.9248, 0, 0, -1.92484, 0.037232, 1, 0, 
11.9348, 0, 0, -1.93481, 0.0360113, 1, 0, 
11.9448, 0, 0, -1.94478, 0.037232, 1, 0, 
11.9548, 0, 0, -1.95475, 0.0335698, 1, 0, 
11.9647, 0, 0, -1.96473, 0.0335698, 1, 0, 
11.9747, 0, 0, -1.9747, 0.0347906, 1, 0, 
11.9847, 0, 0, -1.98467, 0.0323491, 1, 0, 
11.9946, 0, 0, -1.99464, 0.0311284, 1, 0, 
12.0046, 0, 0, -2.00462, 0.0347906, 1, 0, 
12.0146, 0, 0, -2.01459, 0.0347906, 1, 0, 
12.0246, 0, 0, -2.02456, 0.0335698, 1, 0, 
12.0345, 0, 0, -2.03453, 0.0311284, 1, 0, 
12.0445, 0, 0, -2.0445, 0.0335698, 1, 0, 
12.0545, 0, 0, -2.05448, 0.0335698, 1, 0, 
12.0644, 0, 0, -2.06445, 0.0335698, 1, 0, 
12.0744, 0, 0, -2.07442, 0.0335698, 1, 0, 
12.0844, 0, 0, -2.08439, 0.0335698, 1, 0, 
12.0944, 0, 0, -2.09437, 0.0311284, 1, 0, 
12.1043, 0, 0, -2.10434, 0.0335698, 1, 0, 
12.1143, 0, 0, -2.11431, 0.0311284, 1, 0, 
12.1243, 0, 0, -2.12428, 0.0335698, 1, 0, 
12.1343, 0, 0, -2.13426, 0.0335698, 1, 0, 
12.1442, 0, 0, -2.14423, 0.0323491, 1, 0, 
12.1542, 0, 0, -2.1542, 0.0299077, 1, 0, 
12.1642, 0, 0, -2.16417, 0.0299077, 1, 0, 
12.1741, 0, 0, -2.17414, 0.0323491, 1, 0, 
12.1841, 0, 0, -2.18412, 0.0323491, 1, 0, 
12.1941, 0, 0, -2.19409, 0.0299077, 1, 0, 
12.2041, 0, 0, -2.20406, 0.0274662, 1, 0, 
12.214, 0, 0, -2.21403, 0.0299077, 1, 0, 
12.224, 0, 0, -2.22401, 0.0299077, 1, 0, 
12.234, 0, 0, -2.23398, 0.0274662, 1, 0, 
12.244, 0, 0, -2.24395, 0.0225834, 1, 0, 
12.2539, 0, 0, -2.25392, 0.0250248, 1, 0, 
12.2639, 0, 0, -2.26389, 0.0250248, 1, 0, 
12.2739, 0, 0, -2.27387, 0.0250248, 1, 0, 
12.2838, 0, 0, -2.28384, 0.0274662, 1, 0, 
12.2938, 0, 0, -2.29381, 0.0238041, 1, 0, 
12.3038, 0, 0, -2.30378, 0.0238041, 1, 0, 
12.3138, 0, 0, -2.31376, 0.0274662, 1, 0, 
12.3237, 0, 0, -2.32373, 0.0274662, 1, 0, 
12.3337, 0, 0, -2.3337, 0.0250248, 1, 0, 
12.3437, 0, 0, -2.34367, 0.0262455, 1, 0, 
12.3536, 0, 0, -2.35365, 0.0201419, 1, 0, 
12.3636, 0, 0, -2.36362, 0.0238041, 1, 0, 
12.3736, 0, 0, -2.37359, 0.0250248, 1, 0, 
12.3836, 0, 0, -2.38356, 0.0238041, 1, 0, 
12.3935, 0, 0, -2.39353, 0.0262455, 1, 0, 
12.4035, 0, 0, -2.40351, 0.0250248, 1, 0, 
12.4135, 0, 0, -2.41348, 0.0262455, 1, 0, 
12.4235, 0, 0, -2.42345, 0.0225834, 1, 0, 
12.4334, 0, 0, -2.43342, 0.0201419, 1, 0, 
12.4434, 0, 0, -2.4434, 0.0250248, 1, 0, 
12.4534, 0, 0, -2.45337, 0.0225834, 1, 0, 
12.4633, 0, 0, -2.46334, 0.0201419, 1, 0, 
12.4733, 0, 0, -2.47331, 0.0177005, 1, 0, 
12.4833, 0, 0, -2.48328, 0.0201419, 1, 0, 
12.4933, 0, 0, -2.49326, 0.0225834, 1, 0, 
12.5032, 0, 0, -2.50323, 0.0213626, 1, 0, 
12.5132, 0, 0, -2.5132, 0.015259, 1, 0, 
12.5232, 0, 0, -2.52317, 0.0164797, 1, 0, 
12.5331, 0, 0, -2.53315, 0.0201419, 1, 0, 
12.5431, 0, 0, -2.54312, 0.0189212, 1, 0, 
12.5531, 0, 0, -2.55309, 0.0201419, 1, 0, 
12.5631, 0, 0, -2.56306, 0.0201419, 1, 0, 
12.573, 0, 0, -2.57304, 0.0201419, 1, 0, 
12.583, 0, 0, -2.58301, 0.0201419, 1, 0, 
12.593, 0, 0, -2.59298, 0.0189212, 1, 0, 
12.603, 0, 0, -2.60295, 0.0201419, 1, 0, 
12.6129, 0, 0, -2.61293, 0.0201419, 1, 0, 
12.6229, 0, 0, -2.6229, 0.0177005, 1, 0, 
12.6329, 0, 0, -2.63287, 0.0128176, 1, 0, 
12.6428, 0, 0, -2.64284, 0.0164797, 1, 0, 
12.6528, 0, 0, -2.65281, 0.0140383, 1, 0, 
12.6628, 0, 0, -2.66278, 0.015259, 1, 0, 
12.6728, 0, 0, -2.67276, 0.0128176, 1, 0, 
12.6827, 0, 0, -2.68273, 0.0164797, 1, 0, 
12.6927, 0, 0, -2.6927, 0.0140383, 1, 0, 
12.7027, 0, 0, -2.70267, 0.0201419, 1, 0, 
12.7126, 0, 0, -2.71265, 0.0103761, 1, 0, 
12.7226, 0, 0, -2.72262, 0.0177005, 1, 0, 
12.7326, 0, 0, -2.73259, 0.0140383, 1, 0, 
12.7426, 0, 0, -2.74256, 0.0115969, 1, 0, 
12.7525, 0, 0, -2.75254, 0.0128176, 1, 0, 
12.7625, 0, 0, -2.76251, 0.0128176, 1, 0, 
12.7725, 0, 0, -2.77248, 0.0115969, 1, 0, 
12.7825, 0, 0, -2.78245, 0.0128176, 1, 0, 
12.7924, 0, 0, -2.79243, 0.0177005, 1, 0, 
12.8024, 0, 0, -2.8024, 0.0140383, 1, 0, 
12.8124, 0, 0, -2.81237, 0.0128176, 1, 0, 
12.8223, 0, 0, -2.82234, 0.0103761, 1, 0, 
12.8323, 0, 0, -2.83231, 0.0103761, 1, 0, 
12.8423, 0, 0, -2.84229, 0.0103761, 1, 0, 
12.8523, 0, 0, -2.85226, 0.0103761, 1, 0, 
12.8622, 0, 0, -2.86223, 0.0103761, 1, 0, 
12.8722, 0, 0, -2.8722, 0.0115969, 1, 0, 
12.8822, 0, 0, -2.88217, 0.0140383, 1, 0, 
12.8921, 0, 0, -2.89215, 0.00915541, 1, 0, 
12.9021, 0, 0, -2.90212, 0.00915541, 1, 0, 
12.9121, 0, 0, -2.91209, 0.0128176, 1, 0, 
12.9221, 0, 0, -2.92206, 0.0103761, 1, 0, 
12.932, 0, 0, -2.93204, 0.00915541, 1, 0, 
12.942, 0, 0, -2.94201, 0.00549325, 1, 0, 
12.952, 0, 0, -2.95198, 0.00671397, 1, 0, 
12.962, 0, 0, -2.96195, 0.00915541, 1, 0, 
12.9719, 0, 0, -2.97193, 0.0115969, 1, 0, 
12.9819, 0, 0, -2.9819, 0.00427253, 1, 0, 
12.9919, 0, 0, -2.99187, 0.00915541, 1, 0, 
13.0018, 0, 0, -3.00184, 0.00427253, 1, 0, 
13.0118, 0, 0, -3.01182, 0.0030518, 1, 0, 
13.0218, 0, 0, -3.02179, 0.00793469, 1, 0, 
13.0318, 0, 0, -3.03176, 0.00793469, 1, 0, 
13.0417, 0, 0, -3.04173, 0.00793469, 1, 0, 
13.0517, 0, 0, -3.0517, 0.00427253, 1, 0, 
13.0617, 0, 0, -3.06168, 0.00183108, 1, 0, 
13.0716, 0, 0, -3.07165, 0.00427253, 1, 0, 
13.0816, 0, 0, -3.08162, 0.00427253, 1, 0, 
13.0916, 0, 0, -3.09159, 0.0030518, 1, 0, 
13.1016, 0, 0, -3.10157, 0.000610361, 1, 0, 
13.1115, 0, 0, -3.11154, 0.00427253, 1, 0, 
13.1215, 0, 0, -3.12151, 0.0030518, 1, 0, 
13.1315, 0, 0, -3.13148, 0.00671397, 1, 0, 
13.1415, 0, 0, -3.14145, -0.000610361, 1, 0, 
